func_name,endpoint_id,running_duration,energy_consumed,llc_misses,instructions_retired,core_cycles,ref_cycles
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.761806,5109546.066548867,36706997.391786456,6111540195.356645,5952006595.483358,4676588250.040473
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.792788,5174474.589620861,37354396.27282269,6071085905.197073,6037134137.370051,4743474012.76854
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.842993,5297800.881323668,38374014.55066488,6131362901.803264,6180297059.236365,4855959646.292588
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.806518,5371458.648494715,39125895.88694198,6074083556.226305,6089403781.880336,4784542262.621904
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.814029,5431223.899654605,39499462.61947118,6181983584.841903,6126755495.710596,4813893612.737337
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.793239,5339880.196238238,38884692.529113404,6045675223.518225,5989290918.295083,4705880981.59474
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.803221,5423604.626795477,39690426.5818711,6012490361.535136,6007256334.654399,4720000692.347376
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.823393,5282604.581648917,38451107.60600135,5991604272.2873335,6025996102.6257305,4734723106.468162
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.810468,4967703.33349121,35813138.49622466,5860197484.188223,5980478847.351123,4698961228.188555
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.817052,4850670.873266229,34766851.619566195,5854370093.837264,6001796846.615279,4715712605.826334
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.807878,5295255.596869118,38560664.193934865,5994548371.840243,5971479299.518723,4691888760.350386
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.802638,5144189.59295996,37272550.65311903,5946270267.118108,5976613457.136131,4695924648.708843
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.889787,4414826.6097531505,30999530.893435404,5748340684.637499,6159579901.876349,4839678265.03786
__main__.graph_mst,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.234311,4935162.817553454,33003648.461034894,7502561138.990141,6854837942.524959,5386325713.575673
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.095057,6583222.3491566675,31097009.665632572,7865404765.697049,6581365401.393719,5171362287.45641
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.133454,6714940.954870968,32988348.989746746,7839222090.695426,6688720305.726776,5255712818.523074
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.11233,6598859.563970038,31380591.358287673,7853756378.584395,6603503266.256489,5188755887.593654
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.125436,6630461.966172544,31881011.06747413,7840728619.812272,6624930755.299988,5205611268.158213
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.137914,6834974.298987217,35210790.59994025,7743207968.672121,6727876643.04303,5286462133.921344
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.17094,6744718.494861008,34402825.685149655,7690567791.619662,6771099160.667064,5320434766.248168
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.31513,27649741.803258747,239782677.69227028,13586547302.605728,17681504644.292088,13892634387.843037
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,6.973525,27064848.370842207,229856252.87254614,13664100841.930834,17433937912.75429,13698099336.425734
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.044935,27946505.69571803,243301436.92403498,13661308042.593039,17603691536.781532,13831489015.492512
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.076532,27696406.851732317,239268892.00572667,13678532949.508184,17720987178.95806,13923657952.127325
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.12691,6705621.322420439,33179029.75978644,7794142255.994874,6688828584.615886,5255785346.880364
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.187637,6858230.781336296,36221283.17455653,7640735458.66653,6786408708.091026,5332475832.701337
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.19494,6966901.617301122,37806603.67613585,7615529605.122662,6857987642.2956705,5388700960.554511
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.320471,6820955.247940213,36471075.62946706,7534606612.87829,7115914740.00696,5591364752.537593
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.10499,6698890.480920625,32167468.26698098,7927803653.255994,6617420050.979288,5199717215.387084
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.107855,6616731.495542539,31232685.067962475,7908710535.484723,6612579616.498051,5195873999.990221
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.137816,6620879.110440016,31502672.883479517,7877451354.695312,6680940391.811193,5249612900.9106
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.15466,6709569.876193378,32767604.45669079,7861061642.357029,6726473881.665597,5285391690.99627
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.224407,6655444.661291299,33101253.44900155,7711161851.393495,6911238682.914649,5430574162.265105
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.127283,6804214.814826237,35130694.0651436,7697027580.757867,6682964944.82167,5251165723.573972
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.114816,6886485.236660026,36046807.48837394,7719030169.473358,6716643665.561947,5277636928.709459
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.137912,6880635.727992586,36098089.31134599,7700628236.749608,6706020024.944166,5269309410.566558
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.104892,6883074.814363563,36011850.26444241,7717681418.06468,6701242155.98206,5265651935.780646
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.112053,6896105.1301717665,36125041.25937505,7725780920.9439335,6714766056.1979685,5276171694.8032465
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.136026,6950441.669245739,36999054.79428188,7701414020.101804,6756146953.862977,5308725962.4837475
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.167857,6968047.479174784,37787499.97683495,7620444431.07594,6826177490.273534,5363701774.634075
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.170269,6974576.242686165,37681737.04772886,7648001540.446846,6834390270.443231,5370146856.213233
__main__.graph_bfs,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.227641,6953847.95684969,36949363.62739678,7714997655.611705,7030925664.319916,5524700875.261037
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.791254,59913060.03306591,6852817.372573925,122501216244.65509,37149049774.191216,29191569453.015095
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.994762,59987181.50804101,6685628.106066618,122735112194.7338,37242408059.43178,29264185816.47556
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.851419,60013736.33093762,6858729.941878934,122709690259.37393,37398783422.71055,29387822438.053326
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.90239,60060654.83946788,6963818.200673147,122758877891.1332,37414742166.8281,29400433965.778297
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.823424,59956495.04779974,6845770.84004899,122595657441.10919,37400452722.43513,29389082418.718204
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.916933,59954506.49034592,6582322.638690971,122714975497.64288,37374239511.60273,29368507714.736557
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.945361,60007535.03259146,6468798.617376696,122879457465.92876,37439322164.51247,29419562755.30719
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.785033,59903891.55214058,6124021.625502231,122823599227.07632,37526580442.635506,29487756363.10948
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.730308,59742751.03597775,5778271.4872551905,122647553151.70525,37231024695.55839,29255638392.101624
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.881924,59961556.24804792,6201893.786071853,122908092670.34938,37487792582.504776,29457635478.6932
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,15.078371,59853341.80042546,5882986.671360484,122830516903.2859,37453994718.855286,29430491716.17825
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.803907,60199587.90422163,6715254.822815494,123166909584.74281,37399868188.74949,29388476280.126266
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.898243,59870868.89735901,5560561.352448715,123018429318.9463,37594749402.61565,29541039584.08065
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.868076,60038174.49651371,6431038.858636414,122961446946.00752,37584153951.899765,29533655742.00679
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.788095,59948226.18232958,5963690.083985162,122991779955.87189,37487762472.6832,29456912345.180893
__main__.dna_visualization,ac25fdcf-5df3-41d4-a1d3-cea21126d439,14.923243,59996282.84361548,6056650.745595045,123049040509.117,37794736196.04431,29699140643.475998
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.253127,28775849.264335662,259835998.00089118,13366424953.812704,18212553561.785374,14309878282.816025
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.012858,27381419.470810845,236942939.6682899,13493254306.92235,17613719187.85019,13839363381.26187
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.260329,28342799.03114946,253892060.35450307,13318172023.609982,18221005076.754803,14316525583.049002
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,6.804627,27275601.735055618,233630557.58552724,13621304252.264008,16975033523.448154,13337548667.482252
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.005966,27492944.399581198,237664378.37489974,13566530119.420717,17552298203.89221,13791108439.584473
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.176517,27616765.287732292,239965096.32415336,13535126920.027756,18054257733.565525,14185509010.466751
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.368916,28893431.77121786,259755493.0289557,13506921144.791656,18065377978.039223,14194247755.997112
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.465279,28906408.50221683,260018910.6325584,13501953630.75936,18163184113.364456,14271088513.167303
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.114914,27953723.347210526,245873278.93247065,13476196643.199116,17821855558.667717,14002908054.06351
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,6.988357,27551675.663838945,238840861.70262036,13545229296.333067,17585388000.8844,13817099821.656069
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,6.740794,25542076.473496467,206995707.9524853,13641739766.219347,16761001826.639198,13169380423.303802
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,6.88256,26965881.020466525,229175761.24099153,13602104712.7155,17322777164.801205,13610779974.504229
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.150165,27308464.26300263,233396598.5966069,13676469365.497856,17416257581.23402,13684225503.662947
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.369364,28559505.167154513,253768645.92662537,13575231969.891,18003103407.87884,14145317336.55668
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.150222,27232098.46152364,232085773.86682177,13687707384.502382,17295385568.497437,13589244385.578766
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.085522,27038752.628308102,229095634.99991816,13691450145.281776,17313636467.24725,13603593428.323582
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.105386,27197558.44851148,231962482.1140364,13657484151.018929,17604498630.351555,13832110990.569958
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.160512,27132922.559232567,230662441.5429646,13681323302.693378,17176649503.113205,13495963513.459787
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.111866,27561973.506985843,237824583.81936502,13633412703.937462,17578317684.62867,13811547698.963089
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.274073,28917480.65703758,260370975.76491764,13488143463.345625,18082153271.387745,14207420666.740665
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.1643,28057619.751862995,247377114.47698572,13481925493.057009,17949698413.83504,14103349720.622644
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,7.057698,27526120.12769444,238154504.8681541,13567612950.854551,17698910425.715633,13906285639.484001
__main__.graph_pagerank,ac25fdcf-5df3-41d4-a1d3-cea21126d439,6.989276,27374823.409603693,235220391.02850553,13615222277.109686,17454817122.668755,13714503930.308147
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.065905,30456.28624710742,59289.30452376109,16629515.881298646,13916418.427018762,10934186.661872067
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.090433,42969.69717231288,84330.11867449002,23461995.850181207,19462528.19776553,15292068.59709574
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.0606,37503.455843820644,73842.30981422117,20477359.238690197,16605018.58378756,13046769.850647554
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.060351,37492.27130158589,80376.14015862497,20471252.337762922,17107619.929036736,13441461.030866787
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.06062,37422.53248323215,73461.94794269273,20433174.064596623,16555103.583457112,13007619.776056431
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.060005,37480.984140206914,75586.87298615644,20465089.405491203,16719785.984219417,13136869.843986146
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.059407,38053.48004830661,82736.21574997419,20777679.381776273,17380178.57512793,13655907.428788297
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.05915,38492.92345063458,79887.29699212348,21017621.01414229,17522386.815969333,13767225.837422356
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.059802,39817.09910896281,87776.98942327237,21740637.601297796,18161970.30984184,14270075.853376314
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.059114,39866.6306600871,82806.11384408252,21767682.45205073,17910848.08840908,14072798.801027596
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.059319,40014.10305766904,83108.81357202487,21848204.23851353,18109280.210705027,14228789.604568899
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.083264,58110.474228697916,117111.45114084496,31729050.817800328,26150421.92543751,20546501.039567918
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.058061,41174.80407740307,79586.76555283804,22481961.6140683,18619331.241576403,14629263.33615157
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.058582,41509.153420853225,86542.25509087142,22664520.56664978,18521227.521992028,14552529.985554367
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.069014,49287.54579220884,94561.80547107547,26911620.768589556,22085695.787036464,17352902.30270745
__main__.thumbnailer,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.056005,40025.087184850854,73821.40276894555,21854201.710297525,17294565.810365006,13588842.32160604
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.764029,10054511.769354118,32262162.548481137,11753028547.967638,3904318244.6936626,3344635904.52772
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.969829,9815182.22397781,31026125.131771464,11473268869.55609,3702268332.316941,3174975274.4013667
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.031123,10667608.106541514,30830661.462019652,12469695743.642027,4063067757.736959,3424760746.114321
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.639174,9842272.45477643,27695347.165055968,11504935474.882257,3636705027.5152583,3075727019.444264
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.66975,9889004.19919381,31860105.53041646,11559561650.55672,3687198874.7478824,3168475605.110893
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.671173,9738910.374791985,31642618.90871131,11384112355.40095,3647296986.326193,3135460183.378005
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.728478,9585327.943691758,27318076.632491842,11204585120.404915,3531159807.3782916,2986395403.9922147
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.788687,9645334.52958732,29989102.667585693,11274728667.229977,3599129784.189276,3097846526.0330906
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.899056,9745041.979410509,28050874.248385407,11391279776.930666,3681512916.703616,3113073632.970372
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.852089,9728239.25263569,30248567.696408167,11371638551.97632,3646478729.803513,3138546467.901771
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.819271,9523063.774495797,29336263.14079564,11131802614.912624,3560966958.1967516,3066135294.771311
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.91119,9617310.81605247,29794503.165942285,11241970885.176462,3596976031.6095767,3097111197.340606
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.907619,9825925.61997377,30024936.277924623,11485827156.098433,3656826658.275815,3148095745.2329326
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,2.991754,9737830.516810618,29847046.91371895,11382850076.140287,3634160141.345734,3126608137.80187
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.064653,10463541.629793044,30164476.367823362,12231156152.46882,3858632635.8602242,3263364838.0517077
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.098993,10089998.41119533,28906421.664969616,11794509976.82256,3732230386.167082,3156471379.8710027
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.179573,10432458.623515578,29747132.210916292,12194822268.883427,3847471510.7602344,3253841326.679651
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.23474,9960559.054759538,28080483.107071076,11643204325.55688,3673105015.6978893,3106490390.2430263
__main__.matrix_multiplication,ac25fdcf-5df3-41d4-a1d3-cea21126d439,3.367316,9911597.193847787,28237784.4888283,11585971298.010862,3695132064.4684033,3143314046.602388
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.394845,4700011.830632419,21779343.948096327,2275632637.5354457,1612530956.1368463,1325785565.821218
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.44703,4775023.249760405,21716271.998781785,2345262959.592512,1631586012.7197807,1342800544.927207
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.523091,4723436.592011013,18878786.826009553,2531060581.587912,1518745970.7567308,1257844976.5508854
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.577878,5197511.313449436,21100339.381915513,2758589199.165413,1812495109.3885255,1495883335.0618086
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.700296,5002118.71364731,22092170.044037,2510086964.1446767,1741292518.584457,1431004086.7448564
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.703795,4993970.821394721,22165082.22801141,2497164965.733824,1754062191.0124059,1440881824.6664813
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.489572,4717220.987753446,18598883.343756747,2548419421.7453566,1557104120.6644876,1288643741.6620383
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.640032,4978684.988526449,21728543.509916946,2519428488.9173927,1737590672.9516258,1428503184.928215
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.669493,5060673.078926204,22381546.996619012,2536974054.396827,1776282492.9995139,1459750762.2547197
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.657605,5092469.049667937,22579132.020307828,2548293153.0527983,1774899649.9823136,1458654165.397027
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.692528,5203292.554888145,23146377.500313215,2597595190.311041,1840830984.6567926,1511336893.09953
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.650676,4486512.367683609,22098536.43993374,2066119093.8708932,1515975585.3351467,1241555150.9267604
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.626647,4526032.928624641,21558696.215479173,2143898698.371892,1534173742.8300092,1257500429.6443777
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.671061,4603340.849252643,22748135.20559638,2113905599.6871207,1545242915.9082565,1265767772.387489
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.66963,4319786.432550269,22064341.097882405,1925498875.6769736,1498320611.797319,1223973374.1236556
__main__.cholesky_decomposition,ac25fdcf-5df3-41d4-a1d3-cea21126d439,1.676699,4412761.551902323,22276523.50506082,1988251521.582404,1494372384.7748048,1222696850.124106
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.656394,38822.79412193224,33360.49301643949,28851345.64889455,23075620.657369852,18132433.186909318
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.644173,40120.77617023862,35651.85473492893,28733083.23777747,23075856.478943348,18132424.77085668
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.625097,45040.64499602909,42908.34325155476,29600354.521965742,24426720.495675087,19188498.5324108
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.653227,40073.62126985309,34275.8206724528,29927780.863208055,23881841.271648526,18766468.491386056
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.654188,37986.97854434885,31943.600770856487,28873544.735435247,23402975.913895965,18387388.24074143
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.656481,44235.44171338575,41141.05248189194,29992172.049165964,24705701.743547916,19412095.912107587
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.655657,44967.52426678734,42278.39219627937,30068216.99166155,23745078.419194818,18656480.0774554
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.657845,44003.036667380016,40504.801325438544,30221429.83471489,24598650.711367607,19328708.874288738
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.656318,38437.514471020084,32727.102063209284,28843399.00280261,23494405.356506944,18458752.29613334
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.65556,39014.2673677851,33679.85309168394,28851075.410218,22813922.243974924,17926743.07616198
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.656018,38394.31194426585,32636.58945335797,28860453.06265664,22911463.927315235,18003207.327077806
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.656259,42846.29851498292,38529.98228357767,30264944.365281105,24048084.5076226,18888538.079589725
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.656157,49251.08745576814,46815.22852431843,32463396.654883623,26428615.345738053,20765656.699747264
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.656606,38542.91101743234,32916.538017557585,28830686.82113242,23221822.261416078,18246361.802883744
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.657367,49103.069715877995,47029.13320192543,32039314.854690075,25829414.022655487,20291597.92319101
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.644839,43409.56851185579,40383.20019466092,29422782.755721092,24016435.483579993,18868787.428186417
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.657251,40153.40612974693,34343.15186783031,29988204.171659708,23802626.580174327,18703392.686344445
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.656741,42994.49273267039,38794.778662625,30248509.044915438,25183351.565573335,19787232.14379239
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.65746,39564.19484742405,34601.450530106435,28846277.12822151,23486647.583149076,18454288.294877052
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.657845,41476.31319888076,36551.588646722026,29984543.986502647,24284834.539004803,19081320.766954422
chemfunctions._compute_vertical,ac25fdcf-5df3-41d4-a1d3-cea21126d439,5.659787,46644.45525235939,43941.03093566827,31110341.824411392,24917335.328802705,19573484.073092103
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.535745,1052995.6208129162,721585.818778487,107912347.88027978,121862352.5835234,95747119.48872691
time.sleep,ac25fdcf-5df3-41d4-a1d3-cea21126d439,15.015316,,,,,
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.570591,1251764.1635949225,857795.8455400772,150784230.24357802,155351677.76924416,122061564.70401286
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.561412,1203124.2459970738,824464.3918555235,148248196.99404043,150079063.35981625,117920709.80523199
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.567936,1218268.181507423,834842.0694913737,150110004.19612846,157063854.0647578,123408840.94336182
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.526178,1053403.6134106277,721865.4036759568,138601367.44388375,143118566.5205059,112452808.49313244
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.540798,1268489.4374007643,869257.1661333792,146693590.77064872,163980473.06437424,128837893.045381
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.568693,1517727.1501291231,1040052.177484642,153241601.12972358,171741417.68465573,134936087.85713184
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.53509,1012658.1038335669,693943.7473000127,103867906.91433501,120046551.19102052,94317330.11365731
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.556122,1125308.3450047432,771139.5256151578,106878027.47400627,123185905.88627557,96788416.66301173
__main__.video_processing,ac25fdcf-5df3-41d4-a1d3-cea21126d439,0.561642,1084255.6380033302,743007.3562032642,106469896.1571849,123349610.5198336,96917281.05521734
